direction_type,layer,seed,alpha,split,pair_id,country,correct_capital,false_capital,correct_total_logprob,false_total_logprob,correct_avg_token_logprob,false_avg_token_logprob,correct_completion_tokens,false_completion_tokens,total_margin,avg_token_margin,baseline_total_margin,baseline_avg_token_margin,delta_total_margin,observed_delta_avg_token_margin,prefers_correct_total,prefers_correct_avg_token,layer_projection,seed_projection,correct_capital_projection,false_capital_projection,correct_completion_tokens_projection,false_completion_tokens_projection,correct_unembedding_projection_avg,false_unembedding_projection_avg,unembedding_projection_margin,projection_note,predicted_delta_avg_token_margin,projection_residual_observed_minus_predicted
random_direction,6,42,2.0,train,balanced_capital_france_germany,France,Paris,Berlin,-6.4591827392578125,-8.22264575958252,-6.4591827392578125,-8.22264575958252,1,1,1.763463020324707,1.763463020324707,1.8545584678649905,1.8545584678649905,-0.0910954475402832,-0.0910954475402832,1,1,6,42,Paris,Berlin,1,1,-0.00788581371307373,-0.001915453001856804,-0.005970360711216927,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.011940721422433853,-0.07915472611784935
random_direction,6,42,2.0,train,balanced_capital_france_germany,Germany,Berlin,Paris,-5.174342155456543,-8.433782577514648,-5.174342155456543,-8.433782577514648,1,1,3.259440422058105,3.259440422058105,3.231533527374268,3.231533527374268,0.0279068946838378,0.0279068946838378,1,1,6,42,Berlin,Paris,1,1,-0.001915453001856804,-0.00788581371307373,0.005970360711216927,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.011940721422433853,0.015966173261403947
random_direction,6,42,2.0,train,balanced_capital_ghana_south_africa,Ghana,Accra,Pretoria,-11.140811249613762,-12.629110821057113,-5.570405624806881,-6.314555410528556,2,2,1.4882995714433491,0.7441497857216746,1.495969488983974,0.7479847444919869,-0.0076699175406247,-0.0038349587703123,1,1,6,42,Accra,Pretoria,2,2,-0.0550459586083889,-0.17624706029891968,0.12120110169053078,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.24240220338106155,-0.24623716215137387
random_direction,6,42,2.0,test,balanced_capital_greece_norway,Greece,Athens,Oslo,-3.961016893386841,-15.119111061096191,-3.961016893386841,-15.119111061096191,1,1,11.15809416770935,11.15809416770935,11.22616171836853,11.22616171836853,-0.0680675506591796,-0.0680675506591796,1,1,6,42,Athens,Oslo,1,1,-0.20960524678230286,0.029049452394247055,-0.2386546991765499,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.4773093983530998,0.40924184769392025
random_direction,6,42,2.0,train,balanced_capital_czech_republic_hungary,Hungary,Budapest,Prague,-5.209040641784668,-9.351516723632812,-5.209040641784668,-9.351516723632812,1,1,4.1424760818481445,4.1424760818481445,4.156188011169434,4.156188011169434,-0.013711929321289,-0.013711929321289,1,1,6,42,Budapest,Prague,1,1,-0.04014478251338005,-0.12098922580480576,0.0808444432914257,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.1616888865828514,-0.17540081590414042
random_direction,6,42,2.0,test,balanced_capital_united_kingdom_iceland,Iceland,Reykjavik,London,-7.551193556231738,-8.982653617858887,-1.8877983890579344,-8.982653617858887,4,1,1.4314600616271491,7.094855228800952,1.4369847150956048,7.117717667726538,-0.0055246534684556,-0.0228624389255855,1,1,6,42,Reykjavik,London,4,1,0.01530027762055397,-0.012378191575407982,0.027678469195961952,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.055356938391923904,-0.0782193773175094
random_direction,6,42,2.0,train,balanced_capital_india_china,India,New Delhi,Beijing,-8.106221497058868,-8.815471649169922,-4.053110748529434,-8.815471649169922,2,1,0.7092501521110535,4.762360900640488,0.7437442243099213,4.796292468905449,-0.0344940721988678,-0.0339315682649612,1,1,6,42,New Delhi,Beijing,2,1,-0.09092608094215393,-0.08261053264141083,-0.008315548300743103,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.016631096601486206,-0.017300471663474995
random_direction,6,42,2.0,test,balanced_capital_indonesia_malaysia,Indonesia,Jakarta,Kuala Lumpur,-6.375287055969238,-9.079437628388405,-6.375287055969238,-4.539718814194202,1,2,2.7041505724191666,-1.835568241775036,2.7840865408070385,-1.7747577053960413,-0.0799359683878719,-0.0608105363789945,1,0,6,42,Jakarta,Kuala Lumpur,1,2,-0.13953977823257446,0.4073825180530548,-0.5469222962856293,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-1.0938445925712585,1.033034056192264
random_direction,6,42,2.0,train,balanced_capital_iran_iraq,Iran,Tehran,Baghdad,-5.170232772827148,-9.24532699584961,-5.170232772827148,-9.24532699584961,1,1,4.075094223022461,4.075094223022461,4.082050323486328,4.082050323486328,-0.0069561004638671,-0.0069561004638671,1,1,6,42,Tehran,Baghdad,1,1,-0.2236648052930832,-0.2997991442680359,0.0761343389749527,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.1522686779499054,-0.1592247784137725
random_direction,6,42,2.0,train,balanced_capital_iran_iraq,Iraq,Baghdad,Tehran,-6.480479717254639,-8.598380088806152,-6.480479717254639,-8.598380088806152,1,1,2.1179003715515137,2.1179003715515137,2.1378960609436035,2.1378960609436035,-0.0199956893920898,-0.0199956893920898,1,1,6,42,Baghdad,Tehran,1,1,-0.2997991442680359,-0.2236648052930832,-0.0761343389749527,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.1522686779499054,0.1322729885578156
random_direction,6,42,2.0,test,balanced_capital_denmark_ireland,Ireland,Dublin,Copenhagen,-5.322530746459961,-12.21568202972412,-5.322530746459961,-12.21568202972412,1,1,6.89315128326416,6.89315128326416,6.948215484619141,6.948215484619141,-0.0550642013549804,-0.0550642013549804,1,1,6,42,Dublin,Copenhagen,1,1,-0.3246411979198456,0.047984614968299866,-0.37262581288814545,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.7452516257762909,0.6901874244213105
random_direction,6,42,2.0,test,balanced_capital_israel_jordan,Israel,Jerusalem,Amman,-6.414951324462891,-9.804768413305284,-6.414951324462891,-4.902384206652641,1,2,3.389817088842392,-1.512567117810249,3.4701051712036133,-1.4556570053100586,-0.0802880823612213,-0.0569101125001907,1,0,6,42,Jerusalem,Amman,1,2,0.0638437271118164,0.07395792007446289,-0.010114192962646484,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.02022838592529297,-0.03668172657489773
random_direction,6,42,2.0,train,balanced_capital_italy_spain,Italy,Rome,Madrid,-4.208322525024414,-7.904849052429199,-4.208322525024414,-7.904849052429199,1,1,3.696526527404785,3.696526527404785,3.731678009033203,3.731678009033203,-0.0351514816284179,-0.0351514816284179,1,1,6,42,Rome,Madrid,1,1,-0.2605856955051422,-0.18337778747081757,-0.07720790803432465,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.1544158160686493,0.11926433444023139
random_direction,6,42,2.0,train,balanced_capital_jamaica_dominican_republic,Jamaica,Kingston,Santo Domingo,-8.558769226074219,-11.481282002292572,-8.558769226074219,-2.296256400458515,1,5,2.9225127762183547,-6.262512825615704,2.9449818171560764,-6.241563176363707,-0.0224690409377217,-0.0209496492519969,1,0,6,42,Kingston,Santo Domingo,1,5,0.07356617599725723,0.05608325079083443,0.017482925206422806,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.03496585041284561,-0.05591549966484251
random_direction,6,42,2.0,train,balanced_capital_japan_south_korea,Japan,Tokyo,Seoul,-5.06717586517334,-8.620796203613281,-5.06717586517334,-8.620796203613281,1,1,3.5536203384399414,3.5536203384399414,3.5953025817871094,3.5953025817871094,-0.0416822433471679,-0.0416822433471679,1,1,6,42,Tokyo,Seoul,1,1,-0.11676669120788574,0.07689432054758072,-0.19366101175546646,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.3873220235109329,0.345639780163765
random_direction,6,42,2.0,test,balanced_capital_israel_jordan,Jordan,Amman,Jerusalem,-7.894405350089073,-7.776662826538086,-3.9472026750445366,-7.776662826538086,2,1,-0.1177425235509872,3.829460151493549,-0.1242164969444274,3.826816588640213,0.0064739733934402,0.0026435628533363,0,1,6,42,Amman,Jerusalem,2,1,0.07395792007446289,0.0638437271118164,0.010114192962646484,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.02022838592529297,-0.01758482307195667
random_direction,6,42,2.0,train,balanced_capital_afghanistan_kazakhstan,Kazakhstan,Astana,Kabul,-8.96539369225502,-10.01437759399414,-4.48269684612751,-10.01437759399414,2,1,1.0489839017391205,5.531680747866631,0.9983815178275108,5.496118020266295,0.0506023839116096,0.035562727600336,1,1,6,42,Astana,Kabul,2,1,0.0115799680352211,-0.4574417769908905,0.4690217450261116,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.9380434900522232,-0.9024807624518872
random_direction,6,42,2.0,train,balanced_capital_morocco_kenya,Kenya,Nairobi,Rabat,-7.513122434407705,-10.945848315954208,-2.5043741448025685,-5.472924157977104,3,2,3.432725881546503,2.968550013174536,3.4644966785854194,2.9789439014178547,-0.0317707970389165,-0.0103938882433189,1,1,6,42,Nairobi,Rabat,3,2,-0.21897399425506592,0.07125143706798553,-0.29022543132305145,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.5804508626461029,0.570056974402784
random_direction,6,42,2.0,train,balanced_capital_laos_cuba,Laos,Vientiane,Havana,-9.789510989096016,-12.578775405883787,-3.263170329698672,-12.578775405883787,3,1,2.7892644167877734,9.315605076185117,2.7982624392025173,9.328384664996216,-0.0089980224147439,-0.0127795888110995,1,1,6,42,Vientiane,Havana,3,1,0.03156819939613342,0.030466100201010704,0.0011020991951227188,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.0022041983902454376,-0.014983787201344937
random_direction,6,42,2.0,train,balanced_capital_lebanon_pakistan,Lebanon,Beirut,Islamabad,-7.272808074951172,-11.019622802734377,-7.272808074951172,-11.019622802734377,1,1,3.746814727783203,3.746814727783203,3.78648853302002,3.78648853302002,-0.0396738052368164,-0.0396738052368164,1,1,6,42,Beirut,Islamabad,1,1,-0.20733560621738434,0.09093418717384338,-0.2982697933912277,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.5965395867824554,0.556865781545639
random_direction,6,42,2.0,test,balanced_capital_indonesia_malaysia,Malaysia,Kuala Lumpur,Jakarta,-7.076369632035494,-8.334726333618164,-3.538184816017747,-8.334726333618164,2,1,1.2583567015826702,4.796541517600417,1.2383152472320944,4.785427879658528,0.0200414543505758,0.0111136379418894,1,1,6,42,Kuala Lumpur,Jakarta,2,1,0.4073825180530548,-0.13953977823257446,0.5469222962856293,static W_U projection of the steering direction; ignores final layernorm and downstream layers,1.0938445925712585,-1.082730954629369
random_direction,6,42,2.0,train,balanced_capital_mexico_brazil,Mexico,Mexico City,Brasilia,-5.300853297114372,-12.586046129465103,-2.650426648557186,-6.293023064732552,2,2,7.285192832350731,3.642596416175365,7.355765178799629,3.677882589399815,-0.0705723464488983,-0.0352861732244491,1,1,6,42,Mexico City,Brasilia,2,2,-0.052850402891635895,-0.06195593997836113,0.009105537086725235,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.01821107417345047,-0.05349724739789957
random_direction,6,42,2.0,test,balanced_capital_mongolia_nepal,Mongolia,Ulaanbaatar,Kathmandu,-9.91131656584912,-12.091298803657992,-1.982263313169824,-4.030432934552664,5,3,2.179982237808872,2.04816962138284,2.1944385173273986,2.0521242022944235,-0.0144562795185265,-0.0039545809115835,1,1,6,42,Ulaanbaatar,Kathmandu,5,3,-0.014466780237853527,0.15149904787540436,-0.16596582811325788,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.33193165622651577,0.32797707531493225
random_direction,6,42,2.0,train,balanced_capital_morocco_kenya,Morocco,Rabat,Nairobi,-9.890883058309557,-10.908154339675091,-4.9454415291547775,-3.636051446558364,2,3,1.017271281365538,-1.309390082596413,0.9916123860748484,-1.3183232756564394,0.0256588952906895,0.008933193060026,1,0,6,42,Rabat,Nairobi,2,3,0.07125143706798553,-0.21897399425506592,0.29022543132305145,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.5804508626461029,-0.5715176695860769
random_direction,6,42,2.0,test,balanced_capital_myanmar_cambodia,Myanmar,Naypyidaw,Phnom Penh,-13.49424592591822,-10.705463718128158,-3.373561481479556,-2.6763659295320394,4,4,-2.788782207790064,-0.6971955519475159,-2.7574405111081437,-0.6893601277770358,-0.0313416966819204,-0.0078354241704801,0,0,6,42,Naypyidaw,Phnom Penh,4,4,-0.048306290060281754,-0.014649730175733566,-0.03365655988454819,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.06731311976909637,0.05947769559861628
random_direction,6,42,2.0,test,balanced_capital_mongolia_nepal,Nepal,Kathmandu,Ulaanbaatar,-8.646797051540489,-11.515381267410705,-2.8822656838468297,-2.3030762534821405,3,5,2.8685842158702144,-0.5791894303646892,2.862636082860263,-0.5794913610261574,0.0059481330099515,0.0003019306614682,1,0,6,42,Kathmandu,Ulaanbaatar,3,5,0.15149904787540436,-0.014466780237853527,0.16596582811325788,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.33193165622651577,-0.33162972556504755
random_direction,6,42,2.0,train,balanced_capital_portugal_netherlands,Netherlands,Amsterdam,Lisbon,-5.701961517333984,-10.4633150100708,-5.701961517333984,-10.4633150100708,1,1,4.761353492736816,4.761353492736816,4.789512634277344,4.789512634277344,-0.0281591415405273,-0.0281591415405273,1,1,6,42,Amsterdam,Lisbon,1,1,0.20373199880123138,-0.03949427977204323,0.2432262785732746,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.4864525571465492,-0.5146116986870766
random_direction,6,42,2.0,train,balanced_capital_australia_new_zealand,New Zealand,Wellington,Canberra,-8.281532287597656,-8.645660400390625,-8.281532287597656,-8.645660400390625,1,1,0.3641281127929687,0.3641281127929687,0.3820056915283203,0.3820056915283203,-0.0178775787353515,-0.0178775787353515,1,1,6,42,Wellington,Canberra,1,1,-0.08699170500040054,-0.09463932365179062,0.007647618651390076,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.015295237302780151,-0.03317281603813165
random_direction,6,42,2.0,train,balanced_capital_ethiopia_nigeria,Nigeria,Abuja,Addis Ababa,-7.932444639503956,-12.303177935968051,-3.966222319751978,-3.075794483992013,2,4,4.370733296464096,-0.8904278357599651,4.378389454406715,-0.8897105290188847,-0.0076561579426197,-0.0007173067410803,1,0,6,42,Abuja,Addis Ababa,2,4,-0.05417972803115845,-0.13527733087539673,0.08109760284423828,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.16219520568847656,-0.16291251242955687
random_direction,6,42,2.0,test,balanced_capital_greece_norway,Norway,Oslo,Athens,-8.521833419799805,-8.983393669128418,-8.521833419799805,-8.983393669128418,1,1,0.4615602493286133,0.4615602493286133,0.4465618133544922,0.4465618133544922,0.014998435974121,0.014998435974121,1,1,6,42,Oslo,Athens,1,1,0.029049452394247055,-0.20960524678230286,0.2386546991765499,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.4773093983530998,-0.46231096237897884
random_direction,6,42,2.0,train,balanced_capital_lebanon_pakistan,Pakistan,Islamabad,Beirut,-5.48346757888794,-12.31452751159668,-5.48346757888794,-12.31452751159668,1,1,6.83105993270874,6.83105993270874,6.87448787689209,6.87448787689209,-0.0434279441833496,-0.0434279441833496,1,1,6,42,Islamabad,Beirut,1,1,0.09093418717384338,-0.20733560621738434,0.2982697933912277,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.5965395867824554,-0.639967530965805
random_direction,6,42,2.0,test,balanced_capital_costa_rica_panama,Panama,Panama City,San Jose,-6.305825769901276,-10.839008808135986,-3.152912884950638,-5.419504404067993,2,2,4.533183038234711,2.266591519117356,4.631810545921326,2.315905272960663,-0.0986275076866149,-0.0493137538433074,1,1,6,42,Panama City,San Jose,2,2,-0.025704793632030487,0.059977591037750244,-0.08568238466978073,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.17136476933956146,0.12205101549625406
random_direction,6,42,2.0,test,balanced_capital_paraguay_bolivia,Paraguay,Asuncion,Sucre,-13.704355081543326,-16.78581213951111,-4.568118360514442,-8.392906069755554,3,2,3.081457057967782,3.824787709241112,3.0162629205733538,3.8011445111284656,0.0651941373944282,0.0236431981126461,1,1,6,42,Asuncion,Sucre,3,2,-0.06913482397794724,-0.0018283044919371605,-0.06730651948601007,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.13461303897202015,0.15825623708466624
random_direction,6,42,2.0,train,balanced_capital_peru_colombia,Peru,Lima,Bogota,-9.6205415725708,-10.932167649269104,-9.6205415725708,-5.466083824634552,1,2,1.3116260766983032,-4.154457747936249,1.3940450549125671,-4.101389795541763,-0.0824189782142639,-0.0530679523944854,1,0,6,42,Lima,Bogota,1,2,0.07641210407018661,-0.06122502312064171,0.13763712719082832,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.27527425438165665,-0.32834220677614206
random_direction,6,42,2.0,train,balanced_capital_singapore_philippines,Philippines,Manila,Singapore,-5.0357770919799805,-7.974467277526855,-5.0357770919799805,-7.974467277526855,1,1,2.938690185546875,2.938690185546875,3.0007381439208984,3.0007381439208984,-0.0620479583740234,-0.0620479583740234,1,1,6,42,Manila,Singapore,1,1,-0.08195708692073822,0.27186357975006104,-0.35382066667079926,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.7076413333415985,0.6455933749675751
random_direction,6,42,2.0,test,balanced_capital_switzerland_poland,Poland,Warsaw,Bern,-4.1527252197265625,-12.3818998336792,-4.1527252197265625,-12.3818998336792,1,1,8.229174613952637,8.229174613952637,8.244532585144043,8.244532585144043,-0.0153579711914062,-0.0153579711914062,1,1,6,42,Warsaw,Bern,1,1,-0.09867753088474274,-0.30763161182403564,0.2089540809392929,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.4179081618785858,-0.433266133069992
random_direction,6,42,2.0,train,balanced_capital_portugal_netherlands,Portugal,Lisbon,Amsterdam,-5.805098056793213,-8.062492370605469,-5.805098056793213,-8.062492370605469,1,1,2.257394313812256,2.257394313812256,2.2927350997924805,2.2927350997924805,-0.0353407859802246,-0.0353407859802246,1,1,6,42,Lisbon,Amsterdam,1,1,-0.03949427977204323,0.20373199880123138,-0.2432262785732746,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.4864525571465492,0.4511117711663246
random_direction,6,42,2.0,test,balanced_capital_russia_ukraine,Russia,Moscow,Kyiv,-5.297269344329834,-9.479359852150084,-5.297269344329834,-4.739679926075041,1,2,4.182090507820249,-0.5575894182547927,4.187728680670261,-0.5429419092833996,-0.0056381728500127,-0.0146475089713931,1,0,6,42,Moscow,Kyiv,1,2,-0.2488560676574707,-0.22119465470314026,-0.027661412954330444,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.05532282590866089,0.04067531693726779
random_direction,6,42,2.0,train,balanced_capital_ecuador_saudi_arabia,Saudi Arabia,Riyadh,Quito,-7.465085506439209,-15.378681898117064,-7.465085506439209,-7.689340949058533,1,2,7.913596391677856,0.2242554426193237,7.928699970245361,0.2449324131011963,-0.0151035785675048,-0.0206769704818725,1,1,6,42,Riyadh,Quito,1,2,-0.2010572850704193,0.08639323711395264,-0.28745052218437195,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.5749010443687439,0.5542240738868714
random_direction,6,42,2.0,train,balanced_capital_singapore_philippines,Singapore,Singapore,Manila,-5.443209648132324,-7.818985939025879,-5.443209648132324,-7.818985939025879,1,1,2.3757762908935547,2.3757762908935547,2.36163330078125,2.36163330078125,0.0141429901123046,0.0141429901123046,1,1,6,42,Singapore,Manila,1,1,0.27186357975006104,-0.08195708692073822,0.35382066667079926,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.7076413333415985,-0.6934983432292939
random_direction,6,42,2.0,train,balanced_capital_ghana_south_africa,South Africa,Pretoria,Accra,-11.802391176635863,-12.634802415966988,-5.901195588317933,-6.317401207983494,2,2,0.8324112393311225,0.4162056196655612,0.8376705562113784,0.4188352781056892,-0.0052593168802559,-0.0026296584401279,1,1,6,42,Pretoria,Accra,2,2,-0.17624706029891968,-0.0550459586083889,-0.12120110169053078,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.24240220338106155,0.23977254494093364
random_direction,6,42,2.0,train,balanced_capital_japan_south_korea,South Korea,Seoul,Tokyo,-6.422500133514404,-7.6434149742126465,-6.422500133514404,-7.6434149742126465,1,1,1.2209148406982422,1.2209148406982422,1.2426090240478516,1.2426090240478516,-0.0216941833496093,-0.0216941833496093,1,1,6,42,Seoul,Tokyo,1,1,0.07689432054758072,-0.11676669120788574,0.19366101175546646,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.3873220235109329,-0.40901620686054224
random_direction,6,42,2.0,train,balanced_capital_italy_spain,Spain,Madrid,Rome,-4.3555121421813965,-6.274722576141357,-4.3555121421813965,-6.274722576141357,1,1,1.919210433959961,1.919210433959961,1.9340696334838867,1.9340696334838867,-0.0148591995239257,-0.0148591995239257,1,1,6,42,Madrid,Rome,1,1,-0.18337778747081757,-0.2605856955051422,0.07720790803432465,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.1544158160686493,-0.169275015592575
random_direction,6,42,2.0,train,balanced_capital_bangladesh_sri_lanka,Sri Lanka,Sri Jayawardenepura Kotte,Dhaka,-48.99837362766266,-8.740972086787224,-6.124796703457832,-4.370486043393612,8,2,-40.25740154087544,-1.7543106600642204,-40.326979383826256,-1.756697602570057,0.0695778429508209,0.0023869425058364,0,0,6,42,Sri Jayawardenepura Kotte,Dhaka,8,2,-0.04719753935933113,-0.05686055123806,0.009663011878728867,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.019326023757457733,-0.016939081251621333
random_direction,6,42,2.0,train,balanced_capital_sweden_finland,Sweden,Stockholm,Helsinki,-7.843040943145752,-9.675378799438477,-7.843040943145752,-9.675378799438477,1,1,1.8323378562927248,1.8323378562927248,1.842787742614746,1.842787742614746,-0.0104498863220214,-0.0104498863220214,1,1,6,42,Stockholm,Helsinki,1,1,-0.026654765009880066,-0.2030465453863144,0.17639178037643433,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.35278356075286865,-0.36323344707489
random_direction,6,42,2.0,test,balanced_capital_switzerland_poland,Switzerland,Bern,Warsaw,-11.126060485839844,-9.502969741821287,-11.126060485839844,-9.502969741821287,1,1,-1.623090744018555,-1.623090744018555,-1.586822509765625,-1.586822509765625,-0.0362682342529296,-0.0362682342529296,0,0,6,42,Bern,Warsaw,1,1,-0.30763161182403564,-0.09867753088474274,-0.2089540809392929,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.4179081618785858,0.38163992762565624
random_direction,6,42,2.0,train,balanced_capital_thailand_vietnam,Thailand,Bangkok,Hanoi,-5.829558372497559,-7.981942482816521,-5.829558372497559,-2.660647494272174,1,3,2.1523841103189625,-3.1689108782253848,2.195998448441969,-3.139172468479956,-0.0436143381230067,-0.0297384097454291,1,0,6,42,Bangkok,Hanoi,1,3,-0.2118491381406784,-0.026706935837864876,-0.18514220230281353,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.37028440460562706,0.340545994860198
random_direction,6,42,2.0,train,balanced_capital_turkey_egypt,Turkey,Ankara,Cairo,-6.199481010437012,-9.415450096130373,-6.199481010437012,-9.415450096130373,1,1,3.21596908569336,3.21596908569336,3.2082061767578125,3.2082061767578125,0.0077629089355468,0.0077629089355468,1,1,6,42,Ankara,Cairo,1,1,-0.16002334654331207,-0.32980117201805115,0.16977782547473907,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.33955565094947815,-0.33179274201393133
random_direction,6,42,2.0,test,balanced_capital_russia_ukraine,Ukraine,Kyiv,Moscow,-7.827410211088136,-6.354408264160156,-3.913705105544068,-6.354408264160156,2,1,-1.4730019469279796,2.4407031586160883,-1.4750208968762308,2.431886905687861,0.0020189499482512,0.0088162529282271,0,1,6,42,Kyiv,Moscow,2,1,-0.22119465470314026,-0.2488560676574707,0.027661412954330444,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.05532282590866089,-0.046506572980433786
random_direction,6,42,2.0,test,balanced_capital_united_kingdom_iceland,United Kingdom,London,Reykjavik,-5.807796478271484,-12.82793759345077,-5.807796478271484,-3.2069843983626924,1,4,7.020141115179285,-2.600812079908792,7.038070239825174,-2.5923994684708305,-0.0179291246458888,-0.0084126114379614,1,0,6,42,London,Reykjavik,1,4,-0.012378191575407982,0.01530027762055397,-0.027678469195961952,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.055356938391923904,0.0469443269539625
random_direction,6,42,2.0,train,balanced_capital_canada_united_states,United States,"Washington, D.C.",Ottawa,-8.772774920391385,-9.923304557800291,-1.462129153398564,-9.923304557800291,6,1,1.1505296374089085,8.461175404401729,1.1673521112534218,8.47683388509904,-0.0168224738445132,-0.0156584806973114,1,1,6,42,"Washington, D.C.",Ottawa,6,1,-0.07318917661905289,-0.10341866314411163,0.030229486525058746,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.06045897305011749,-0.0761174537474289
random_direction,6,42,2.0,train,balanced_capital_venezuela_uruguay,Uruguay,Montevideo,Caracas,-8.375358201563358,-11.197357833385468,-4.187679100781679,-5.598678916692734,2,2,2.821999631822109,1.4109998159110546,2.8220150601118803,1.4110075300559402,-1.5428289771080017e-05,-7.714144885540009e-06,1,1,6,42,Montevideo,Caracas,2,2,-0.17471639811992645,-0.05180291831493378,-0.12291347980499268,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-0.24582695960998535,0.2458192454650998
random_direction,6,42,2.0,train,balanced_capital_venezuela_uruguay,Venezuela,Caracas,Montevideo,-10.125675501301885,-11.972283378243446,-5.062837750650942,-5.986141689121723,2,2,1.8466078769415617,0.9233039384707808,1.90233121952042,0.95116560976021,-0.0557233425788581,-0.027861671289429,1,1,6,42,Caracas,Montevideo,2,2,-0.05180291831493378,-0.17471639811992645,0.12291347980499268,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.24582695960998535,-0.27368863089941436
random_direction,6,42,2.0,train,balanced_capital_thailand_vietnam,Vietnam,Hanoi,Bangkok,-6.888844770903233,-8.489851951599121,-2.296281590301078,-8.489851951599121,3,1,1.6010071806958877,6.193570361298043,1.5972666985471733,6.201670177998798,0.0037404821487143,-0.0080998167007546,1,1,6,42,Hanoi,Bangkok,3,1,-0.026706935837864876,-0.2118491381406784,0.18514220230281353,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.37028440460562706,-0.37838422130638166
random_direction,6,42,4.0,train,balanced_capital_afghanistan_kazakhstan,Afghanistan,Kabul,Astana,-6.535795211791992,-12.366556003689766,-6.535795211791992,-6.183278001844883,1,2,5.830760791897774,-0.3525172099471092,6.006590932607651,-0.2402691394090652,-0.175830140709877,-0.1122480705380439,1,0,6,42,Kabul,Astana,1,2,-0.4574417769908905,0.0115799680352211,-0.4690217450261116,static W_U projection of the steering direction; ignores final layernorm and downstream layers,-1.8760869801044464,1.7638389095664024
random_direction,6,42,4.0,train,balanced_capital_argentina_chile,Argentina,Buenos Aires,Santiago,-8.0247373534512,-9.110404014587402,-4.0123686767256,-9.110404014587402,2,1,1.0856666611362016,5.098035337861802,1.1001604829216376,5.134070815343875,-0.014493821785436,-0.0360354774820734,1,1,6,42,Buenos Aires,Santiago,2,1,0.14009636640548706,0.046828530728816986,0.09326783567667007,static W_U projection of the steering direction; ignores final layernorm and downstream layers,0.3730713427066803,-0.4091068201887537
